Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
55,"Node 55", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
56,"Node 56", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
57,"Node 57", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
58,"Node 58", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
59,"Node 59", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
60,"Node 60", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
61,"Node 61", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
62,"Node 62", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
63,"Node 63", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
64,"Node 64", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
65,"Node 65", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
66,"Node 66", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
67,"Node 67", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
68,"Node 68", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
69,"Node 69", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
70,"Node 70", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
71,"Node 71", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
72,"Node 72", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
73,"Node 73", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
74,"Node 74", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
75,"Node 75", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
76,"Node 76", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
77,"Node 77", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
78,"Node 78", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
79,"Node 79", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
80,"Node 80", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
81,"Node 81", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
82,"Node 82", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
83,"Node 83", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
84,"Node 84", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
85,"Node 85", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
86,"Node 86", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
87,"Node 87", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
88,"Node 88", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
89,"Node 89", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
90,"Node 90", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
91,"Node 91", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
92,"Node 92", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
93,"Node 93", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
94,"Node 94", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
95,"Node 95", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
96,"Node 96", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
97,"Node 97", 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
98,"Node 98", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
99,"Node 99", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
100,"Node 100", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
