Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
67,"Node 67", 39.00, 0.00, 11.00, 2.00, 0.00,  0,  1
68,"Node 68", 18.00, 0.00, 33.00, 1.00, 0.00,  0,  1
69,"Node 69", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
70,"Node 70", 21.00, 0.00, 30.00, 1.00, 0.00,  0,  1
71,"Node 71", 24.00, 0.00, 27.00, 1.00, 0.00,  0,  1
72,"Node 72", 30.00, 0.00, 21.00, 1.00, 0.00,  0,  1
73,"Node 73", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  2
74,"Node 74", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  1
75,"Node 75", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
76,"Node 76", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
77,"Node 77", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
78,"Node 78", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
79,"Node 79", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
80,"Node 80", 19.00, 0.00, 30.00, 3.00, 0.00,  0,  2
81,"Node 81", 23.00, 0.00, 28.00, 1.00, 0.00,  0,  1
82,"Node 82", 15.00, 0.00, 34.00, 3.00, 0.00,  0,  1
83,"Node 83", 9.00, 0.00, 42.00, 1.00, 0.00,  0,  1
84,"Node 84", 15.00, 0.00, 32.00, 5.00, 0.00,  0,  2
85,"Node 85", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
86,"Node 86", 17.00, 0.00, 34.00, 1.00, 0.00,  0,  1
87,"Node 87", 9.00, 0.00, 40.00, 3.00, 0.00,  0,  1
88,"Node 88", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
89,"Node 89", 12.00, 0.00, 39.00, 1.00, 0.00,  0,  1
90,"Node 90", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
91,"Node 91", 28.00, 0.00, 23.00, 1.00, 0.00,  0,  1
92,"Node 92", 26.00, 0.00, 25.00, 1.00, 0.00,  0,  1
93,"Node 93", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
94,"Node 94", 10.00, 0.00, 40.00, 2.00, 0.00,  0,  1
95,"Node 95", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
96,"Node 96", 18.00, 0.00, 32.00, 2.00, 0.00,  0,  1
97,"Node 97", 34.00, 0.00, 16.00, 2.00, 0.00,  0,  1
98,"Node 98", 15.00, 0.00, 32.00, 5.00, 0.00,  0,  1
99,"Node 99", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
100,"Node 100", 6.00, 0.00, 45.00, 1.00, 0.00,  0,  1
