Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
31,"Node 31", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
32,"Node 32", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
33,"Node 33", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
34,"Node 34", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
35,"Node 35", 196.00, 0.00, 12.00, 0.00, 0.00,  0,  2
36,"Node 36", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
37,"Node 37", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
38,"Node 38", 200.00, 0.00, 8.00, 0.00, 0.00,  0,  2
39,"Node 39", 201.00, 0.00, 7.00, 0.00, 0.00,  0,  2
40,"Node 40", 198.00, 0.00, 10.00, 0.00, 0.00,  0,  1
41,"Node 41", 202.00, 0.00, 5.00, 1.00, 0.00,  0,  2
42,"Node 42", 201.00, 0.00, 7.00, 0.00, 0.00,  0,  2
43,"Node 43", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
44,"Node 44", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
45,"Node 45", 196.00, 0.00, 12.00, 0.00, 0.00,  0,  2
46,"Node 46", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  1
47,"Node 47", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
48,"Node 48", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
49,"Node 49", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
50,"Node 50", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
51,"Node 51", 198.00, 0.00, 10.00, 0.00, 0.00,  0,  1
52,"Node 52", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
53,"Node 53", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
54,"Node 54", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
55,"Node 55", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
56,"Node 56", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
57,"Node 57", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  1
58,"Node 58", 184.00, 0.00, 23.00, 1.00, 0.00,  0,  2
59,"Node 59", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
60,"Node 60", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
61,"Node 61", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
62,"Node 62", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
63,"Node 63", 205.00, 0.00, 3.00, 0.00, 0.00,  0,  2
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
65,"Node 65", 164.00, 0.00, 44.00, 0.00, 0.00,  0,  1
66,"Node 66", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
67,"Node 67", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  1
68,"Node 68", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  2
69,"Node 69", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  2
70,"Node 70", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  1
71,"Node 71", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  1
72,"Node 72", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
73,"Node 73", 201.00, 0.00, 7.00, 0.00, 0.00,  0,  2
74,"Node 74", 200.00, 0.00, 8.00, 0.00, 0.00,  0,  2
75,"Node 75", 195.00, 0.00, 13.00, 0.00, 0.00,  0,  2
76,"Node 76", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
77,"Node 77", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  2
78,"Node 78", 168.00, 0.00, 40.00, 0.00, 0.00,  0,  2
79,"Node 79", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  1
80,"Node 80", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
81,"Node 81", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  1
82,"Node 82", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
83,"Node 83", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
84,"Node 84", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
85,"Node 85", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
86,"Node 86", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  1
87,"Node 87", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
88,"Node 88", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
89,"Node 89", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  1
90,"Node 90", 173.00, 0.00, 35.00, 0.00, 0.00,  0,  2
91,"Node 91", 172.00, 0.00, 35.00, 1.00, 0.00,  0,  1
92,"Node 92", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
93,"Node 93", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  1
94,"Node 94", 146.00, 0.00, 62.00, 0.00, 0.00,  0,  2
95,"Node 95", 195.00, 0.00, 13.00, 0.00, 0.00,  0,  2
96,"Node 96", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  1
97,"Node 97", 137.00, 0.00, 71.00, 0.00, 0.00,  0,  1
98,"Node 98", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
99,"Node 99", 148.00, 0.00, 60.00, 0.00, 0.00,  0,  2
100,"Node 100", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
