Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
64,"Node 64", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
65,"Node 65", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
66,"Node 66", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
67,"Node 67", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
68,"Node 68", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
69,"Node 69", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
70,"Node 70", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
71,"Node 71", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
72,"Node 72", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
73,"Node 73", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
74,"Node 74", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
75,"Node 75", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
76,"Node 76", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
77,"Node 77", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
78,"Node 78", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
79,"Node 79", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
80,"Node 80", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
81,"Node 81", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
82,"Node 82", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
83,"Node 83", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
84,"Node 84", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
85,"Node 85", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
86,"Node 86", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
87,"Node 87", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
88,"Node 88", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
89,"Node 89", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
90,"Node 90", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
91,"Node 91", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
92,"Node 92", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
93,"Node 93", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
94,"Node 94", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  2
95,"Node 95", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
96,"Node 96", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
97,"Node 97", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
98,"Node 98", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
99,"Node 99", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
100,"Node 100", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
