Source,Target,Label,Type
8,2,"Edge 8 to 2","Undirected"
8,5,"Edge 8 to 5","Undirected"
8,288,"Edge 8 to 288","Undirected"
8,342,"Edge 8 to 342","Undirected"
8,708,"Edge 8 to 708","Undirected"
8,744,"Edge 8 to 744","Undirected"
8,820,"Edge 8 to 820","Undirected"
9,1,"Edge 9 to 1","Undirected"
9,4,"Edge 9 to 4","Undirected"
9,19,"Edge 9 to 19","Undirected"
9,22,"Edge 9 to 22","Undirected"
9,38,"Edge 9 to 38","Undirected"
9,41,"Edge 9 to 41","Undirected"
9,59,"Edge 9 to 59","Undirected"
9,60,"Edge 9 to 60","Undirected"
9,80,"Edge 9 to 80","Undirected"
9,145,"Edge 9 to 145","Undirected"
9,154,"Edge 9 to 154","Undirected"
9,160,"Edge 9 to 160","Undirected"
9,177,"Edge 9 to 177","Undirected"
9,235,"Edge 9 to 235","Undirected"
9,246,"Edge 9 to 246","Undirected"
9,349,"Edge 9 to 349","Undirected"
9,397,"Edge 9 to 397","Undirected"
9,522,"Edge 9 to 522","Undirected"
9,526,"Edge 9 to 526","Undirected"
9,570,"Edge 9 to 570","Undirected"
9,585,"Edge 9 to 585","Undirected"
9,598,"Edge 9 to 598","Undirected"
9,602,"Edge 9 to 602","Undirected"
9,663,"Edge 9 to 663","Undirected"
9,672,"Edge 9 to 672","Undirected"
9,692,"Edge 9 to 692","Undirected"
9,743,"Edge 9 to 743","Undirected"
9,747,"Edge 9 to 747","Undirected"
9,780,"Edge 9 to 780","Undirected"
9,873,"Edge 9 to 873","Undirected"
9,878,"Edge 9 to 878","Undirected"
9,918,"Edge 9 to 918","Undirected"
9,957,"Edge 9 to 957","Undirected"
10,2,"Edge 10 to 2","Undirected"
10,4,"Edge 10 to 4","Undirected"
10,11,"Edge 10 to 11","Undirected"
10,15,"Edge 10 to 15","Undirected"
10,29,"Edge 10 to 29","Undirected"
10,30,"Edge 10 to 30","Undirected"
10,53,"Edge 10 to 53","Undirected"
10,112,"Edge 10 to 112","Undirected"
10,173,"Edge 10 to 173","Undirected"
10,285,"Edge 10 to 285","Undirected"
10,308,"Edge 10 to 308","Undirected"
10,373,"Edge 10 to 373","Undirected"
10,475,"Edge 10 to 475","Undirected"
10,484,"Edge 10 to 484","Undirected"
10,508,"Edge 10 to 508","Undirected"
10,517,"Edge 10 to 517","Undirected"
10,550,"Edge 10 to 550","Undirected"
10,657,"Edge 10 to 657","Undirected"
10,672,"Edge 10 to 672","Undirected"
11,5,"Edge 11 to 5","Undirected"
11,10,"Edge 11 to 10","Undirected"
11,16,"Edge 11 to 16","Undirected"
11,19,"Edge 11 to 19","Undirected"
11,20,"Edge 11 to 20","Undirected"
11,24,"Edge 11 to 24","Undirected"
11,33,"Edge 11 to 33","Undirected"
11,56,"Edge 11 to 56","Undirected"
11,57,"Edge 11 to 57","Undirected"
11,60,"Edge 11 to 60","Undirected"
11,62,"Edge 11 to 62","Undirected"
11,66,"Edge 11 to 66","Undirected"
11,67,"Edge 11 to 67","Undirected"
11,73,"Edge 11 to 73","Undirected"
11,88,"Edge 11 to 88","Undirected"
11,96,"Edge 11 to 96","Undirected"
11,97,"Edge 11 to 97","Undirected"
11,104,"Edge 11 to 104","Undirected"
11,122,"Edge 11 to 122","Undirected"
11,125,"Edge 11 to 125","Undirected"
11,138,"Edge 11 to 138","Undirected"
11,151,"Edge 11 to 151","Undirected"
11,166,"Edge 11 to 166","Undirected"
11,227,"Edge 11 to 227","Undirected"
11,231,"Edge 11 to 231","Undirected"
11,247,"Edge 11 to 247","Undirected"
11,296,"Edge 11 to 296","Undirected"
11,334,"Edge 11 to 334","Undirected"
11,380,"Edge 11 to 380","Undirected"
11,457,"Edge 11 to 457","Undirected"
11,484,"Edge 11 to 484","Undirected"
11,487,"Edge 11 to 487","Undirected"
11,489,"Edge 11 to 489","Undirected"
11,574,"Edge 11 to 574","Undirected"
11,581,"Edge 11 to 581","Undirected"
11,595,"Edge 11 to 595","Undirected"
11,599,"Edge 11 to 599","Undirected"
11,605,"Edge 11 to 605","Undirected"
11,628,"Edge 11 to 628","Undirected"
11,691,"Edge 11 to 691","Undirected"
11,759,"Edge 11 to 759","Undirected"
11,760,"Edge 11 to 760","Undirected"
11,778,"Edge 11 to 778","Undirected"
11,800,"Edge 11 to 800","Undirected"
11,811,"Edge 11 to 811","Undirected"
