Source;Target;Label;Type
24;23;"Edge 24 to 23";"Mixed"
24;33;"Edge 24 to 33";"Mixed"
24;96;"Edge 24 to 96";"Mixed"
25;1;"Edge 25 to 1";"Mixed"
25;17;"Edge 25 to 17";"Mixed"
25;43;"Edge 25 to 43";"Mixed"
25;82;"Edge 25 to 82";"Mixed"
26;22;"Edge 26 to 22";"Mixed"
26;23;"Edge 26 to 23";"Mixed"
26;40;"Edge 26 to 40";"Mixed"
26;59;"Edge 26 to 59";"Mixed"
27;1;"Edge 27 to 1";"Mixed"
27;17;"Edge 27 to 17";"Mixed"
27;86;"Edge 27 to 86";"Mixed"
28;11;"Edge 28 to 11";"Mixed"
28;19;"Edge 28 to 19";"Mixed"
28;67;"Edge 28 to 67";"Mixed"
29;3;"Edge 29 to 3";"Mixed"
29;6;"Edge 29 to 6";"Mixed"
30;15;"Edge 30 to 15";"Mixed"
30;23;"Edge 30 to 23";"Mixed"
30;31;"Edge 30 to 31";"Mixed"
30;71;"Edge 30 to 71";"Mixed"
30;78;"Edge 30 to 78";"Mixed"
30;84;"Edge 30 to 84";"Mixed"
30;98;"Edge 30 to 98";"Mixed"
31;13;"Edge 31 to 13";"Mixed"
31;30;"Edge 31 to 30";"Mixed"
31;52;"Edge 31 to 52";"Mixed"
31;81;"Edge 31 to 81";"Mixed"
32;1;"Edge 32 to 1";"Mixed"
32;15;"Edge 32 to 15";"Mixed"
32;46;"Edge 32 to 46";"Mixed"
32;64;"Edge 32 to 64";"Mixed"
32;72;"Edge 32 to 72";"Mixed"
32;98;"Edge 32 to 98";"Mixed"
33;3;"Edge 33 to 3";"Mixed"
33;24;"Edge 33 to 24";"Mixed"
33;37;"Edge 33 to 37";"Mixed"
33;78;"Edge 33 to 78";"Mixed"
34;1;"Edge 34 to 1";"Mixed"
34;13;"Edge 34 to 13";"Mixed"
34;42;"Edge 34 to 42";"Mixed"
35;2;"Edge 35 to 2";"Mixed"
35;11;"Edge 35 to 11";"Mixed"
35;38;"Edge 35 to 38";"Mixed"
35;52;"Edge 35 to 52";"Mixed"
36;14;"Edge 36 to 14";"Mixed"
36;17;"Edge 36 to 17";"Mixed"
36;45;"Edge 36 to 45";"Mixed"
36;50;"Edge 36 to 50";"Mixed"
37;3;"Edge 37 to 3";"Mixed"
37;33;"Edge 37 to 33";"Mixed"
38;12;"Edge 38 to 12";"Mixed"
38;35;"Edge 38 to 35";"Mixed"
38;48;"Edge 38 to 48";"Mixed"
38;59;"Edge 38 to 59";"Mixed"
38;64;"Edge 38 to 64";"Mixed"
38;77;"Edge 38 to 77";"Mixed"
39;3;"Edge 39 to 3";"Mixed"
39;12;"Edge 39 to 12";"Mixed"
39;47;"Edge 39 to 47";"Mixed"
39;67;"Edge 39 to 67";"Mixed"
39;73;"Edge 39 to 73";"Mixed"
39;76;"Edge 39 to 76";"Mixed"
39;79;"Edge 39 to 79";"Mixed"
39;81;"Edge 39 to 81";"Mixed"
40;8;"Edge 40 to 8";"Mixed"
40;26;"Edge 40 to 26";"Mixed"
40;69;"Edge 40 to 69";"Mixed"
41;9;"Edge 41 to 9";"Mixed"
41;16;"Edge 41 to 16";"Mixed"
41;55;"Edge 41 to 55";"Mixed"
41;75;"Edge 41 to 75";"Mixed"
42;10;"Edge 42 to 10";"Mixed"
42;34;"Edge 42 to 34";"Mixed"
42;61;"Edge 42 to 61";"Mixed"
42;87;"Edge 42 to 87";"Mixed"
43;3;"Edge 43 to 3";"Mixed"
43;25;"Edge 43 to 25";"Mixed"
43;58;"Edge 43 to 58";"Mixed"
44;3;"Edge 44 to 3";"Mixed"
44;15;"Edge 44 to 15";"Mixed"
44;49;"Edge 44 to 49";"Mixed"
44;61;"Edge 44 to 61";"Mixed"
44;66;"Edge 44 to 66";"Mixed"
45;9;"Edge 45 to 9";"Mixed"
45;36;"Edge 45 to 36";"Mixed"
45;66;"Edge 45 to 66";"Mixed"
45;91;"Edge 45 to 91";"Mixed"
46;8;"Edge 46 to 8";"Mixed"
46;32;"Edge 46 to 32";"Mixed"
46;70;"Edge 46 to 70";"Mixed"
46;94;"Edge 46 to 94";"Mixed"
47;13;"Edge 47 to 13";"Mixed"
47;39;"Edge 47 to 39";"Mixed"
47;63;"Edge 47 to 63";"Mixed"
48;4;"Edge 48 to 4";"Mixed"
48;38;"Edge 48 to 38";"Mixed"
49;8;"Edge 49 to 8";"Mixed"
49;44;"Edge 49 to 44";"Mixed"
49;60;"Edge 49 to 60";"Mixed"
49;65;"Edge 49 to 65";"Mixed"
49;99;"Edge 49 to 99";"Mixed"
50;18;"Edge 50 to 18";"Mixed"
50;36;"Edge 50 to 36";"Mixed"
50;69;"Edge 50 to 69";"Mixed"
50;88;"Edge 50 to 88";"Mixed"
51;1;"Edge 51 to 1";"Mixed"
51;21;"Edge 51 to 21";"Mixed"
51;73;"Edge 51 to 73";"Mixed"
51;82;"Edge 51 to 82";"Mixed"
52;31;"Edge 52 to 31";"Mixed"
52;35;"Edge 52 to 35";"Mixed"
52;56;"Edge 52 to 56";"Mixed"
53;11;"Edge 53 to 11";"Mixed"
53;13;"Edge 53 to 13";"Mixed"
53;57;"Edge 53 to 57";"Mixed"
53;95;"Edge 53 to 95";"Mixed"
54;3;"Edge 54 to 3";"Mixed"
54;10;"Edge 54 to 10";"Mixed"
54;62;"Edge 54 to 62";"Mixed"
55;2;"Edge 55 to 2";"Mixed"
55;41;"Edge 55 to 41";"Mixed"
55;97;"Edge 55 to 97";"Mixed"
56;5;"Edge 56 to 5";"Mixed"
56;52;"Edge 56 to 52";"Mixed"
57;17;"Edge 57 to 17";"Mixed"
57;53;"Edge 57 to 53";"Mixed"
58;12;"Edge 58 to 12";"Mixed"
58;43;"Edge 58 to 43";"Mixed"
59;26;"Edge 59 to 26";"Mixed"
59;38;"Edge 59 to 38";"Mixed"
59;99;"Edge 59 to 99";"Mixed"
60;2;"Edge 60 to 2";"Mixed"
60;49;"Edge 60 to 49";"Mixed"
61;42;"Edge 61 to 42";"Mixed"
61;44;"Edge 61 to 44";"Mixed"
61;80;"Edge 61 to 80";"Mixed"
61;85;"Edge 61 to 85";"Mixed"
61;93;"Edge 61 to 93";"Mixed"
61;96;"Edge 61 to 96";"Mixed"
62;8;"Edge 62 to 8";"Mixed"
62;54;"Edge 62 to 54";"Mixed"
63;23;"Edge 63 to 23";"Mixed"
63;47;"Edge 63 to 47";"Mixed"
63;77;"Edge 63 to 77";"Mixed"
63;88;"Edge 63 to 88";"Mixed"
64;32;"Edge 64 to 32";"Mixed"
64;38;"Edge 64 to 38";"Mixed"
65;1;"Edge 65 to 1";"Mixed"
65;49;"Edge 65 to 49";"Mixed"
66;44;"Edge 66 to 44";"Mixed"
66;45;"Edge 66 to 45";"Mixed"
66;80;"Edge 66 to 80";"Mixed"
67;28;"Edge 67 to 28";"Mixed"
67;39;"Edge 67 to 39";"Mixed"
68;2;"Edge 68 to 2";"Mixed"
68;11;"Edge 68 to 11";"Mixed"
69;40;"Edge 69 to 40";"Mixed"
69;50;"Edge 69 to 50";"Mixed"
70;23;"Edge 70 to 23";"Mixed"
70;46;"Edge 70 to 46";"Mixed"
71;14;"Edge 71 to 14";"Mixed"
71;30;"Edge 71 to 30";"Mixed"
72;11;"Edge 72 to 11";"Mixed"
72;32;"Edge 72 to 32";"Mixed"
72;74;"Edge 72 to 74";"Mixed"
72;90;"Edge 72 to 90";"Mixed"
72;92;"Edge 72 to 92";"Mixed"
72;93;"Edge 72 to 93";"Mixed"
73;39;"Edge 73 to 39";"Mixed"
73;51;"Edge 73 to 51";"Mixed"
74;18;"Edge 74 to 18";"Mixed"
74;72;"Edge 74 to 72";"Mixed"
75;11;"Edge 75 to 11";"Mixed"
75;41;"Edge 75 to 41";"Mixed"
76;3;"Edge 76 to 3";"Mixed"
76;39;"Edge 76 to 39";"Mixed"
76;92;"Edge 76 to 92";"Mixed"
77;38;"Edge 77 to 38";"Mixed"
77;63;"Edge 77 to 63";"Mixed"
78;30;"Edge 78 to 30";"Mixed"
78;33;"Edge 78 to 33";"Mixed"
78;89;"Edge 78 to 89";"Mixed"
79;8;"Edge 79 to 8";"Mixed"
79;39;"Edge 79 to 39";"Mixed"
80;61;"Edge 80 to 61";"Mixed"
80;66;"Edge 80 to 66";"Mixed"
81;31;"Edge 81 to 31";"Mixed"
81;39;"Edge 81 to 39";"Mixed"
81;95;"Edge 81 to 95";"Mixed"
82;25;"Edge 82 to 25";"Mixed"
82;51;"Edge 82 to 51";"Mixed"
83;19;"Edge 83 to 19";"Mixed"
83;21;"Edge 83 to 21";"Mixed"
84;1;"Edge 84 to 1";"Mixed"
84;30;"Edge 84 to 30";"Mixed"
85;8;"Edge 85 to 8";"Mixed"
85;61;"Edge 85 to 61";"Mixed"
86;4;"Edge 86 to 4";"Mixed"
86;27;"Edge 86 to 27";"Mixed"
87;13;"Edge 87 to 13";"Mixed"
87;42;"Edge 87 to 42";"Mixed"
87;90;"Edge 87 to 90";"Mixed"
88;50;"Edge 88 to 50";"Mixed"
88;63;"Edge 88 to 63";"Mixed"
89;7;"Edge 89 to 7";"Mixed"
89;78;"Edge 89 to 78";"Mixed"
90;72;"Edge 90 to 72";"Mixed"
90;87;"Edge 90 to 87";"Mixed"
91;11;"Edge 91 to 11";"Mixed"
91;45;"Edge 91 to 45";"Mixed"
92;72;"Edge 92 to 72";"Mixed"
92;76;"Edge 92 to 76";"Mixed"
93;61;"Edge 93 to 61";"Mixed"
93;72;"Edge 93 to 72";"Mixed"
94;12;"Edge 94 to 12";"Mixed"
94;46;"Edge 94 to 46";"Mixed"
95;53;"Edge 95 to 53";"Mixed"
95;81;"Edge 95 to 81";"Mixed"
96;24;"Edge 96 to 24";"Mixed"
96;61;"Edge 96 to 61";"Mixed"
97;17;"Edge 97 to 17";"Mixed"
97;55;"Edge 97 to 55";"Mixed"
98;30;"Edge 98 to 30";"Mixed"
98;32;"Edge 98 to 32";"Mixed"
99;49;"Edge 99 to 49";"Mixed"
99;59;"Edge 99 to 59";"Mixed"
100;19;"Edge 100 to 19";"Mixed"
100;22;"Edge 100 to 22";"Mixed"
