Source,Target,Label,Type
86,68,"Edge 86 to 68","Mixed"
87,3,"Edge 87 to 3","Mixed"
87,6,"Edge 87 to 6","Mixed"
88,5,"Edge 88 to 5","Mixed"
88,50,"Edge 88 to 50","Mixed"
89,4,"Edge 89 to 4","Mixed"
89,81,"Edge 89 to 81","Mixed"
90,3,"Edge 90 to 3","Mixed"
90,41,"Edge 90 to 41","Mixed"
91,9,"Edge 91 to 9","Mixed"
91,38,"Edge 91 to 38","Mixed"
92,68,"Edge 92 to 68","Mixed"
92,72,"Edge 92 to 72","Mixed"
93,18,"Edge 93 to 18","Mixed"
93,70,"Edge 93 to 70","Mixed"
94,7,"Edge 94 to 7","Mixed"
94,55,"Edge 94 to 55","Mixed"
95,1,"Edge 95 to 1","Mixed"
95,29,"Edge 95 to 29","Mixed"
96,21,"Edge 96 to 21","Mixed"
96,23,"Edge 96 to 23","Mixed"
97,77,"Edge 97 to 77","Mixed"
97,81,"Edge 97 to 81","Mixed"
98,16,"Edge 98 to 16","Mixed"
98,62,"Edge 98 to 62","Mixed"
99,48,"Edge 99 to 48","Mixed"
99,53,"Edge 99 to 53","Mixed"
100,6,"Edge 100 to 6","Mixed"
100,7,"Edge 100 to 7","Mixed"
