Source,Target,Weight,Type,Start,End,Label
398,78,1,"undirected",132,208,"node 398 to 78"
398,126,1,"undirected",132,208,"node 398 to 126"
398,156,1,"undirected",132,208,"node 398 to 156"
398,197,1,"undirected",132,208,"node 398 to 197"
399,99,1,"undirected",133,208,"node 399 to 99"
399,120,1,"undirected",133,208,"node 399 to 120"
400,25,1,"undirected",133,208,"node 400 to 25"
400,38,1,"undirected",133,208,"node 400 to 38"
400,49,1,"undirected",133,208,"node 400 to 49"
400,107,1,"undirected",133,208,"node 400 to 107"
400,138,1,"undirected",133,208,"node 400 to 138"
401,1,1,"undirected",133,208,"node 401 to 1"
401,219,1,"undirected",133,208,"node 401 to 219"
402,2,1,"undirected",134,208,"node 402 to 2"
402,113,1,"undirected",134,208,"node 402 to 113"
402,175,1,"undirected",134,208,"node 402 to 175"
402,230,1,"undirected",134,208,"node 402 to 230"
402,291,1,"undirected",134,208,"node 402 to 291"
402,526,1,"undirected",134,208,"node 402 to 526"
402,566,1,"undirected",134,208,"node 402 to 566"
403,143,1,"undirected",134,208,"node 403 to 143"
403,375,1,"undirected",134,208,"node 403 to 375"
404,2,1,"undirected",134,208,"node 404 to 2"
404,13,1,"undirected",134,208,"node 404 to 13"
404,23,1,"undirected",134,208,"node 404 to 23"
404,73,1,"undirected",134,208,"node 404 to 73"
404,92,1,"undirected",134,208,"node 404 to 92"
404,99,1,"undirected",134,208,"node 404 to 99"
404,118,1,"undirected",134,208,"node 404 to 118"
404,123,1,"undirected",134,208,"node 404 to 123"
404,149,1,"undirected",134,208,"node 404 to 149"
404,175,1,"undirected",134,208,"node 404 to 175"
404,263,1,"undirected",134,208,"node 404 to 263"
404,298,1,"undirected",134,208,"node 404 to 298"
404,311,1,"undirected",134,208,"node 404 to 311"
404,375,1,"undirected",134,208,"node 404 to 375"
404,471,1,"undirected",134,208,"node 404 to 471"
405,2,1,"undirected",135,208,"node 405 to 2"
405,9,1,"undirected",135,208,"node 405 to 9"
405,22,1,"undirected",135,208,"node 405 to 22"
405,48,1,"undirected",135,208,"node 405 to 48"
405,75,1,"undirected",135,208,"node 405 to 75"
405,121,1,"undirected",135,208,"node 405 to 121"
405,189,1,"undirected",135,208,"node 405 to 189"
405,206,1,"undirected",135,208,"node 405 to 206"
405,273,1,"undirected",135,208,"node 405 to 273"
406,143,1,"undirected",135,208,"node 406 to 143"
406,243,1,"undirected",135,208,"node 406 to 243"
406,248,1,"undirected",135,208,"node 406 to 248"
406,458,1,"undirected",135,208,"node 406 to 458"
407,54,1,"undirected",135,208,"node 407 to 54"
407,93,1,"undirected",135,208,"node 407 to 93"
407,96,1,"undirected",135,208,"node 407 to 96"
407,169,1,"undirected",135,208,"node 407 to 169"
407,256,1,"undirected",135,208,"node 407 to 256"
407,360,1,"undirected",135,208,"node 407 to 360"
408,5,1,"undirected",136,208,"node 408 to 5"
408,24,1,"undirected",136,208,"node 408 to 24"
408,53,1,"undirected",136,208,"node 408 to 53"
408,92,1,"undirected",136,208,"node 408 to 92"
408,243,1,"undirected",136,208,"node 408 to 243"
408,246,1,"undirected",136,208,"node 408 to 246"
408,300,1,"undirected",136,208,"node 408 to 300"
409,1,1,"undirected",136,208,"node 409 to 1"
409,3,1,"undirected",136,208,"node 409 to 3"
409,13,1,"undirected",136,208,"node 409 to 13"
409,17,1,"undirected",136,208,"node 409 to 17"
409,50,1,"undirected",136,208,"node 409 to 50"
409,52,1,"undirected",136,208,"node 409 to 52"
410,3,1,"undirected",136,208,"node 410 to 3"
410,16,1,"undirected",136,208,"node 410 to 16"
410,75,1,"undirected",136,208,"node 410 to 75"
410,102,1,"undirected",136,208,"node 410 to 102"
410,138,1,"undirected",136,208,"node 410 to 138"
410,182,1,"undirected",136,208,"node 410 to 182"
410,214,1,"undirected",136,208,"node 410 to 214"
410,231,1,"undirected",136,208,"node 410 to 231"
410,240,1,"undirected",136,208,"node 410 to 240"
410,294,1,"undirected",136,208,"node 410 to 294"
410,448,1,"undirected",136,208,"node 410 to 448"
410,486,1,"undirected",136,208,"node 410 to 486"
411,75,1,"undirected",137,208,"node 411 to 75"
411,162,1,"undirected",137,208,"node 411 to 162"
411,207,1,"undirected",137,208,"node 411 to 207"
411,269,1,"undirected",137,208,"node 411 to 269"
412,57,1,"undirected",137,208,"node 412 to 57"
412,158,1,"undirected",137,208,"node 412 to 158"
412,273,1,"undirected",137,208,"node 412 to 273"
413,23,1,"undirected",137,208,"node 413 to 23"
413,32,1,"undirected",137,208,"node 413 to 32"
413,41,1,"undirected",137,208,"node 413 to 41"
413,100,1,"undirected",137,208,"node 413 to 100"
413,204,1,"undirected",137,208,"node 413 to 204"
414,2,1,"undirected",138,208,"node 414 to 2"
414,52,1,"undirected",138,208,"node 414 to 52"
414,54,1,"undirected",138,208,"node 414 to 54"
414,175,1,"undirected",138,208,"node 414 to 175"
415,30,1,"undirected",138,208,"node 415 to 30"
415,217,1,"undirected",138,208,"node 415 to 217"
415,238,1,"undirected",138,208,"node 415 to 238"
416,2,1,"undirected",138,208,"node 416 to 2"
416,3,1,"undirected",138,208,"node 416 to 3"
416,13,1,"undirected",138,208,"node 416 to 13"
416,181,1,"undirected",138,208,"node 416 to 181"
416,293,1,"undirected",138,208,"node 416 to 293"
416,325,1,"undirected",138,208,"node 416 to 325"
416,581,1,"undirected",138,208,"node 416 to 581"
417,2,1,"undirected",139,208,"node 417 to 2"
417,26,1,"undirected",139,208,"node 417 to 26"
417,39,1,"undirected",139,208,"node 417 to 39"
417,173,1,"undirected",139,208,"node 417 to 173"
418,22,1,"undirected",139,208,"node 418 to 22"
418,151,1,"undirected",139,208,"node 418 to 151"
418,256,1,"undirected",139,208,"node 418 to 256"
418,315,1,"undirected",139,208,"node 418 to 315"
418,471,1,"undirected",139,208,"node 418 to 471"
419,22,1,"undirected",139,208,"node 419 to 22"
419,95,1,"undirected",139,208,"node 419 to 95"
419,156,1,"undirected",139,208,"node 419 to 156"
419,321,1,"undirected",139,208,"node 419 to 321"
419,343,1,"undirected",139,208,"node 419 to 343"
420,2,1,"undirected",140,208,"node 420 to 2"
420,8,1,"undirected",140,208,"node 420 to 8"
420,156,1,"undirected",140,208,"node 420 to 156"
420,453,1,"undirected",140,208,"node 420 to 453"
421,26,1,"undirected",140,208,"node 421 to 26"
421,37,1,"undirected",140,208,"node 421 to 37"
421,46,1,"undirected",140,208,"node 421 to 46"
421,94,1,"undirected",140,208,"node 421 to 94"
421,128,1,"undirected",140,208,"node 421 to 128"
421,252,1,"undirected",140,208,"node 421 to 252"
421,305,1,"undirected",140,208,"node 421 to 305"
422,9,1,"undirected",140,208,"node 422 to 9"
422,29,1,"undirected",140,208,"node 422 to 29"
422,31,1,"undirected",140,208,"node 422 to 31"
422,106,1,"undirected",140,208,"node 422 to 106"
422,118,1,"undirected",140,208,"node 422 to 118"
422,124,1,"undirected",140,208,"node 422 to 124"
422,156,1,"undirected",140,208,"node 422 to 156"
422,178,1,"undirected",140,208,"node 422 to 178"
422,247,1,"undirected",140,208,"node 422 to 247"
422,251,1,"undirected",140,208,"node 422 to 251"
423,2,1,"undirected",141,208,"node 423 to 2"
423,44,1,"undirected",141,208,"node 423 to 44"
423,55,1,"undirected",141,208,"node 423 to 55"
423,81,1,"undirected",141,208,"node 423 to 81"
423,105,1,"undirected",141,208,"node 423 to 105"
423,147,1,"undirected",141,208,"node 423 to 147"
423,245,1,"undirected",141,208,"node 423 to 245"
423,455,1,"undirected",141,208,"node 423 to 455"
423,476,1,"undirected",141,208,"node 423 to 476"
423,500,1,"undirected",141,208,"node 423 to 500"
423,516,1,"undirected",141,208,"node 423 to 516"
424,2,1,"undirected",141,208,"node 424 to 2"
424,55,1,"undirected",141,208,"node 424 to 55"
424,155,1,"undirected",141,208,"node 424 to 155"
424,209,1,"undirected",141,208,"node 424 to 209"
424,323,1,"undirected",141,208,"node 424 to 323"
425,17,1,"undirected",141,208,"node 425 to 17"
425,32,1,"undirected",141,208,"node 425 to 32"
425,42,1,"undirected",141,208,"node 425 to 42"
425,46,1,"undirected",141,208,"node 425 to 46"
425,55,1,"undirected",141,208,"node 425 to 55"
425,120,1,"undirected",141,208,"node 425 to 120"
425,168,1,"undirected",141,208,"node 425 to 168"
425,218,1,"undirected",141,208,"node 425 to 218"
425,469,1,"undirected",141,208,"node 425 to 469"
426,15,1,"undirected",142,208,"node 426 to 15"
426,23,1,"undirected",142,208,"node 426 to 23"
426,28,1,"undirected",142,208,"node 426 to 28"
426,42,1,"undirected",142,208,"node 426 to 42"
426,45,1,"undirected",142,208,"node 426 to 45"
426,103,1,"undirected",142,208,"node 426 to 103"
426,109,1,"undirected",142,208,"node 426 to 109"
426,485,1,"undirected",142,208,"node 426 to 485"
427,25,1,"undirected",142,208,"node 427 to 25"
427,32,1,"undirected",142,208,"node 427 to 32"
427,50,1,"undirected",142,208,"node 427 to 50"
427,55,1,"undirected",142,208,"node 427 to 55"
427,124,1,"undirected",142,208,"node 427 to 124"
427,152,1,"undirected",142,208,"node 427 to 152"
427,153,1,"undirected",142,208,"node 427 to 153"
427,202,1,"undirected",142,208,"node 427 to 202"
427,266,1,"undirected",142,208,"node 427 to 266"
428,2,1,"undirected",142,208,"node 428 to 2"
428,46,1,"undirected",142,208,"node 428 to 46"
428,76,1,"undirected",142,208,"node 428 to 76"
428,335,1,"undirected",142,208,"node 428 to 335"
429,41,1,"undirected",143,208,"node 429 to 41"
429,55,1,"undirected",143,208,"node 429 to 55"
429,152,1,"undirected",143,208,"node 429 to 152"
429,451,1,"undirected",143,208,"node 429 to 451"
430,2,1,"undirected",143,208,"node 430 to 2"
430,7,1,"undirected",143,208,"node 430 to 7"
430,13,1,"undirected",143,208,"node 430 to 13"
430,15,1,"undirected",143,208,"node 430 to 15"
430,87,1,"undirected",143,208,"node 430 to 87"
430,169,1,"undirected",143,208,"node 430 to 169"
430,266,1,"undirected",143,208,"node 430 to 266"
430,268,1,"undirected",143,208,"node 430 to 268"
430,442,1,"undirected",143,208,"node 430 to 442"
431,139,1,"undirected",143,208,"node 431 to 139"
431,223,1,"undirected",143,208,"node 431 to 223"
432,3,1,"undirected",144,208,"node 432 to 3"
432,44,1,"undirected",144,208,"node 432 to 44"
432,55,1,"undirected",144,208,"node 432 to 55"
432,86,1,"undirected",144,208,"node 432 to 86"
432,158,1,"undirected",144,208,"node 432 to 158"
432,253,1,"undirected",144,208,"node 432 to 253"
433,2,1,"undirected",144,208,"node 433 to 2"
433,14,1,"undirected",144,208,"node 433 to 14"
433,82,1,"undirected",144,208,"node 433 to 82"
433,297,1,"undirected",144,208,"node 433 to 297"
433,591,1,"undirected",144,208,"node 433 to 591"
434,2,1,"undirected",144,208,"node 434 to 2"
434,61,1,"undirected",144,208,"node 434 to 61"
434,67,1,"undirected",144,208,"node 434 to 67"
434,78,1,"undirected",144,208,"node 434 to 78"
434,289,1,"undirected",144,208,"node 434 to 289"
434,323,1,"undirected",144,208,"node 434 to 323"
434,366,1,"undirected",144,208,"node 434 to 366"
435,2,1,"undirected",145,208,"node 435 to 2"
435,42,1,"undirected",145,208,"node 435 to 42"
435,111,1,"undirected",145,208,"node 435 to 111"
435,273,1,"undirected",145,208,"node 435 to 273"
436,2,1,"undirected",145,208,"node 436 to 2"
436,3,1,"undirected",145,208,"node 436 to 3"
436,233,1,"undirected",145,208,"node 436 to 233"
436,243,1,"undirected",145,208,"node 436 to 243"
436,586,1,"undirected",145,208,"node 436 to 586"
437,2,1,"undirected",145,208,"node 437 to 2"
437,44,1,"undirected",145,208,"node 437 to 44"
437,52,1,"undirected",145,208,"node 437 to 52"
437,138,1,"undirected",145,208,"node 437 to 138"
437,516,1,"undirected",145,208,"node 437 to 516"
437,538,1,"undirected",145,208,"node 437 to 538"
438,21,1,"undirected",146,208,"node 438 to 21"
438,200,1,"undirected",146,208,"node 438 to 200"
438,294,1,"undirected",146,208,"node 438 to 294"
438,443,1,"undirected",146,208,"node 438 to 443"
439,2,1,"undirected",146,208,"node 439 to 2"
439,84,1,"undirected",146,208,"node 439 to 84"
439,251,1,"undirected",146,208,"node 439 to 251"
439,511,1,"undirected",146,208,"node 439 to 511"
439,618,1,"undirected",146,208,"node 439 to 618"
440,5,1,"undirected",146,208,"node 440 to 5"
440,140,1,"undirected",146,208,"node 440 to 140"
440,233,1,"undirected",146,208,"node 440 to 233"
440,303,1,"undirected",146,208,"node 440 to 303"
441,2,1,"undirected",147,208,"node 441 to 2"
441,41,1,"undirected",147,208,"node 441 to 41"
441,77,1,"undirected",147,208,"node 441 to 77"
441,86,1,"undirected",147,208,"node 441 to 86"
441,125,1,"undirected",147,208,"node 441 to 125"
441,170,1,"undirected",147,208,"node 441 to 170"
441,221,1,"undirected",147,208,"node 441 to 221"
441,341,1,"undirected",147,208,"node 441 to 341"
441,368,1,"undirected",147,208,"node 441 to 368"
442,24,1,"undirected",147,208,"node 442 to 24"
442,125,1,"undirected",147,208,"node 442 to 125"
442,156,1,"undirected",147,208,"node 442 to 156"
442,202,1,"undirected",147,208,"node 442 to 202"
442,264,1,"undirected",147,208,"node 442 to 264"
442,430,1,"undirected",147,208,"node 442 to 430"
442,578,1,"undirected",147,208,"node 442 to 578"
443,55,1,"undirected",147,208,"node 443 to 55"
443,75,1,"undirected",147,208,"node 443 to 75"
443,160,1,"undirected",147,208,"node 443 to 160"
443,177,1,"undirected",147,208,"node 443 to 177"
443,179,1,"undirected",147,208,"node 443 to 179"
443,228,1,"undirected",147,208,"node 443 to 228"
443,368,1,"undirected",147,208,"node 443 to 368"
443,386,1,"undirected",147,208,"node 443 to 386"
443,438,1,"undirected",147,208,"node 443 to 438"
443,529,1,"undirected",147,208,"node 443 to 529"
444,13,1,"undirected",148,208,"node 444 to 13"
444,17,1,"undirected",148,208,"node 444 to 17"
444,28,1,"undirected",148,208,"node 444 to 28"
444,253,1,"undirected",148,208,"node 444 to 253"
445,13,1,"undirected",148,208,"node 445 to 13"
445,319,1,"undirected",148,208,"node 445 to 319"
446,11,1,"undirected",148,208,"node 446 to 11"
446,40,1,"undirected",148,208,"node 446 to 40"
446,78,1,"undirected",148,208,"node 446 to 78"
446,476,1,"undirected",148,208,"node 446 to 476"
447,30,1,"undirected",149,208,"node 447 to 30"
447,32,1,"undirected",149,208,"node 447 to 32"
447,35,1,"undirected",149,208,"node 447 to 35"
447,56,1,"undirected",149,208,"node 447 to 56"
447,78,1,"undirected",149,208,"node 447 to 78"
447,81,1,"undirected",149,208,"node 447 to 81"
447,126,1,"undirected",149,208,"node 447 to 126"
447,219,1,"undirected",149,208,"node 447 to 219"
447,279,1,"undirected",149,208,"node 447 to 279"
447,288,1,"undirected",149,208,"node 447 to 288"
447,383,1,"undirected",149,208,"node 447 to 383"
448,2,1,"undirected",149,208,"node 448 to 2"
448,91,1,"undirected",149,208,"node 448 to 91"
448,126,1,"undirected",149,208,"node 448 to 126"
448,137,1,"undirected",149,208,"node 448 to 137"
448,365,1,"undirected",149,208,"node 448 to 365"
448,410,1,"undirected",149,208,"node 448 to 410"
448,475,1,"undirected",149,208,"node 448 to 475"
448,510,1,"undirected",149,208,"node 448 to 510"
448,572,1,"undirected",149,208,"node 448 to 572"
449,22,1,"undirected",149,208,"node 449 to 22"
449,148,1,"undirected",149,208,"node 449 to 148"
449,151,1,"undirected",149,208,"node 449 to 151"
449,152,1,"undirected",149,208,"node 449 to 152"
449,256,1,"undirected",149,208,"node 449 to 256"
450,14,1,"undirected",150,208,"node 450 to 14"
450,21,1,"undirected",150,208,"node 450 to 21"
450,76,1,"undirected",150,208,"node 450 to 76"
450,117,1,"undirected",150,208,"node 450 to 117"
450,131,1,"undirected",150,208,"node 450 to 131"
450,145,1,"undirected",150,208,"node 450 to 145"
451,26,1,"undirected",150,208,"node 451 to 26"
451,50,1,"undirected",150,208,"node 451 to 50"
451,75,1,"undirected",150,208,"node 451 to 75"
451,116,1,"undirected",150,208,"node 451 to 116"
451,187,1,"undirected",150,208,"node 451 to 187"
451,217,1,"undirected",150,208,"node 451 to 217"
451,239,1,"undirected",150,208,"node 451 to 239"
451,294,1,"undirected",150,208,"node 451 to 294"
451,429,1,"undirected",150,208,"node 451 to 429"
452,2,1,"undirected",150,208,"node 452 to 2"
452,184,1,"undirected",150,208,"node 452 to 184"
452,268,1,"undirected",150,208,"node 452 to 268"
452,284,1,"undirected",150,208,"node 452 to 284"
453,66,1,"undirected",151,208,"node 453 to 66"
453,78,1,"undirected",151,208,"node 453 to 78"
453,354,1,"undirected",151,208,"node 453 to 354"
453,420,1,"undirected",151,208,"node 453 to 420"
454,2,1,"undirected",151,208,"node 454 to 2"
454,286,1,"undirected",151,208,"node 454 to 286"
454,336,1,"undirected",151,208,"node 454 to 336"
454,609,1,"undirected",151,208,"node 454 to 609"
455,13,1,"undirected",151,208,"node 455 to 13"
455,45,1,"undirected",151,208,"node 455 to 45"
455,89,1,"undirected",151,208,"node 455 to 89"
455,177,1,"undirected",151,208,"node 455 to 177"
455,311,1,"undirected",151,208,"node 455 to 311"
455,314,1,"undirected",151,208,"node 455 to 314"
455,393,1,"undirected",151,208,"node 455 to 393"
455,423,1,"undirected",151,208,"node 455 to 423"
456,24,1,"undirected",152,208,"node 456 to 24"
456,71,1,"undirected",152,208,"node 456 to 71"
456,87,1,"undirected",152,208,"node 456 to 87"
456,218,1,"undirected",152,208,"node 456 to 218"
456,273,1,"undirected",152,208,"node 456 to 273"
456,478,1,"undirected",152,208,"node 456 to 478"
457,2,1,"undirected",152,208,"node 457 to 2"
457,63,1,"undirected",152,208,"node 457 to 63"
457,70,1,"undirected",152,208,"node 457 to 70"
457,71,1,"undirected",152,208,"node 457 to 71"
457,79,1,"undirected",152,208,"node 457 to 79"
457,231,1,"undirected",152,208,"node 457 to 231"
457,486,1,"undirected",152,208,"node 457 to 486"
458,40,1,"undirected",152,208,"node 458 to 40"
458,44,1,"undirected",152,208,"node 458 to 44"
458,173,1,"undirected",152,208,"node 458 to 173"
458,206,1,"undirected",152,208,"node 458 to 206"
458,293,1,"undirected",152,208,"node 458 to 293"
458,406,1,"undirected",152,208,"node 458 to 406"
458,475,1,"undirected",152,208,"node 458 to 475"
459,12,1,"undirected",153,208,"node 459 to 12"
459,13,1,"undirected",153,208,"node 459 to 13"
459,21,1,"undirected",153,208,"node 459 to 21"
459,22,1,"undirected",153,208,"node 459 to 22"
459,52,1,"undirected",153,208,"node 459 to 52"
459,269,1,"undirected",153,208,"node 459 to 269"
459,491,1,"undirected",153,208,"node 459 to 491"
459,551,1,"undirected",153,208,"node 459 to 551"
460,2,1,"undirected",153,208,"node 460 to 2"
460,11,1,"undirected",153,208,"node 460 to 11"
460,13,1,"undirected",153,208,"node 460 to 13"
460,22,1,"undirected",153,208,"node 460 to 22"
460,91,1,"undirected",153,208,"node 460 to 91"
460,117,1,"undirected",153,208,"node 460 to 117"
460,129,1,"undirected",153,208,"node 460 to 129"
460,160,1,"undirected",153,208,"node 460 to 160"
460,382,1,"undirected",153,208,"node 460 to 382"
461,11,1,"undirected",153,208,"node 461 to 11"
461,129,1,"undirected",153,208,"node 461 to 129"
462,96,1,"undirected",154,208,"node 462 to 96"
462,139,1,"undirected",154,208,"node 462 to 139"
463,2,1,"undirected",154,208,"node 463 to 2"
463,3,1,"undirected",154,208,"node 463 to 3"
463,85,1,"undirected",154,208,"node 463 to 85"
463,370,1,"undirected",154,208,"node 463 to 370"
463,380,1,"undirected",154,208,"node 463 to 380"
463,495,1,"undirected",154,208,"node 463 to 495"
464,13,1,"undirected",154,208,"node 464 to 13"
464,15,1,"undirected",154,208,"node 464 to 15"
464,117,1,"undirected",154,208,"node 464 to 117"
464,203,1,"undirected",154,208,"node 464 to 203"
464,357,1,"undirected",154,208,"node 464 to 357"
464,530,1,"undirected",154,208,"node 464 to 530"
465,1,1,"undirected",155,208,"node 465 to 1"
465,47,1,"undirected",155,208,"node 465 to 47"
465,64,1,"undirected",155,208,"node 465 to 64"
465,83,1,"undirected",155,208,"node 465 to 83"
466,6,1,"undirected",155,208,"node 466 to 6"
466,164,1,"undirected",155,208,"node 466 to 164"
466,209,1,"undirected",155,208,"node 466 to 209"
466,308,1,"undirected",155,208,"node 466 to 308"
467,1,1,"undirected",155,208,"node 467 to 1"
467,2,1,"undirected",155,208,"node 467 to 2"
467,3,1,"undirected",155,208,"node 467 to 3"
467,17,1,"undirected",155,208,"node 467 to 17"
467,73,1,"undirected",155,208,"node 467 to 73"
467,91,1,"undirected",155,208,"node 467 to 91"
467,172,1,"undirected",155,208,"node 467 to 172"
467,197,1,"undirected",155,208,"node 467 to 197"
467,206,1,"undirected",155,208,"node 467 to 206"
468,1,1,"undirected",156,208,"node 468 to 1"
468,8,1,"undirected",156,208,"node 468 to 8"
468,24,1,"undirected",156,208,"node 468 to 24"
468,101,1,"undirected",156,208,"node 468 to 101"
468,359,1,"undirected",156,208,"node 468 to 359"
469,16,1,"undirected",156,208,"node 469 to 16"
469,17,1,"undirected",156,208,"node 469 to 17"
469,86,1,"undirected",156,208,"node 469 to 86"
469,140,1,"undirected",156,208,"node 469 to 140"
469,425,1,"undirected",156,208,"node 469 to 425"
470,177,1,"undirected",156,208,"node 470 to 177"
470,202,1,"undirected",156,208,"node 470 to 202"
471,41,1,"undirected",157,208,"node 471 to 41"
471,80,1,"undirected",157,208,"node 471 to 80"
471,119,1,"undirected",157,208,"node 471 to 119"
471,136,1,"undirected",157,208,"node 471 to 136"
471,177,1,"undirected",157,208,"node 471 to 177"
471,388,1,"undirected",157,208,"node 471 to 388"
471,404,1,"undirected",157,208,"node 471 to 404"
471,418,1,"undirected",157,208,"node 471 to 418"
472,2,1,"undirected",157,208,"node 472 to 2"
472,66,1,"undirected",157,208,"node 472 to 66"
472,78,1,"undirected",157,208,"node 472 to 78"
472,214,1,"undirected",157,208,"node 472 to 214"
472,235,1,"undirected",157,208,"node 472 to 235"
472,492,1,"undirected",157,208,"node 472 to 492"
473,11,1,"undirected",157,208,"node 473 to 11"
473,23,1,"undirected",157,208,"node 473 to 23"
474,17,1,"undirected",158,208,"node 474 to 17"
474,21,1,"undirected",158,208,"node 474 to 21"
474,187,1,"undirected",158,208,"node 474 to 187"
474,382,1,"undirected",158,208,"node 474 to 382"
475,72,1,"undirected",158,208,"node 475 to 72"
475,120,1,"undirected",158,208,"node 475 to 120"
475,275,1,"undirected",158,208,"node 475 to 275"
475,448,1,"undirected",158,208,"node 475 to 448"
475,458,1,"undirected",158,208,"node 475 to 458"
476,17,1,"undirected",158,208,"node 476 to 17"
476,33,1,"undirected",158,208,"node 476 to 33"
476,38,1,"undirected",158,208,"node 476 to 38"
476,67,1,"undirected",158,208,"node 476 to 67"
476,108,1,"undirected",158,208,"node 476 to 108"
476,209,1,"undirected",158,208,"node 476 to 209"
476,423,1,"undirected",158,208,"node 476 to 423"
476,446,1,"undirected",158,208,"node 476 to 446"
476,570,1,"undirected",158,208,"node 476 to 570"
477,2,1,"undirected",159,208,"node 477 to 2"
477,12,1,"undirected",159,208,"node 477 to 12"
477,367,1,"undirected",159,208,"node 477 to 367"
477,501,1,"undirected",159,208,"node 477 to 501"
477,504,1,"undirected",159,208,"node 477 to 504"
478,160,1,"undirected",159,208,"node 478 to 160"
478,313,1,"undirected",159,208,"node 478 to 313"
478,456,1,"undirected",159,208,"node 478 to 456"
479,2,1,"undirected",159,208,"node 479 to 2"
479,8,1,"undirected",159,208,"node 479 to 8"
479,28,1,"undirected",159,208,"node 479 to 28"
479,52,1,"undirected",159,208,"node 479 to 52"
479,53,1,"undirected",159,208,"node 479 to 53"
479,60,1,"undirected",159,208,"node 479 to 60"
479,123,1,"undirected",159,208,"node 479 to 123"
479,231,1,"undirected",159,208,"node 479 to 231"
479,484,1,"undirected",159,208,"node 479 to 484"
479,519,1,"undirected",159,208,"node 479 to 519"
479,592,1,"undirected",159,208,"node 479 to 592"
480,13,1,"undirected",160,208,"node 480 to 13"
480,52,1,"undirected",160,208,"node 480 to 52"
480,142,1,"undirected",160,208,"node 480 to 142"
480,313,1,"undirected",160,208,"node 480 to 313"
481,2,1,"undirected",160,208,"node 481 to 2"
481,176,1,"undirected",160,208,"node 481 to 176"
481,179,1,"undirected",160,208,"node 481 to 179"
481,207,1,"undirected",160,208,"node 481 to 207"
481,355,1,"undirected",160,208,"node 481 to 355"
482,1,1,"undirected",160,208,"node 482 to 1"
482,8,1,"undirected",160,208,"node 482 to 8"
482,40,1,"undirected",160,208,"node 482 to 40"
482,83,1,"undirected",160,208,"node 482 to 83"
483,6,1,"undirected",161,208,"node 483 to 6"
483,55,1,"undirected",161,208,"node 483 to 55"
483,104,1,"undirected",161,208,"node 483 to 104"
483,105,1,"undirected",161,208,"node 483 to 105"
483,109,1,"undirected",161,208,"node 483 to 109"
483,185,1,"undirected",161,208,"node 483 to 185"
484,17,1,"undirected",161,208,"node 484 to 17"
484,37,1,"undirected",161,208,"node 484 to 37"
484,262,1,"undirected",161,208,"node 484 to 262"
484,479,1,"undirected",161,208,"node 484 to 479"
484,596,1,"undirected",161,208,"node 484 to 596"
485,2,1,"undirected",161,208,"node 485 to 2"
485,17,1,"undirected",161,208,"node 485 to 17"
485,29,1,"undirected",161,208,"node 485 to 29"
485,78,1,"undirected",161,208,"node 485 to 78"
485,138,1,"undirected",161,208,"node 485 to 138"
485,142,1,"undirected",161,208,"node 485 to 142"
485,151,1,"undirected",161,208,"node 485 to 151"
485,200,1,"undirected",161,208,"node 485 to 200"
485,293,1,"undirected",161,208,"node 485 to 293"
485,426,1,"undirected",161,208,"node 485 to 426"
485,624,1,"undirected",161,208,"node 485 to 624"
486,26,1,"undirected",162,208,"node 486 to 26"
486,74,1,"undirected",162,208,"node 486 to 74"
486,112,1,"undirected",162,208,"node 486 to 112"
486,154,1,"undirected",162,208,"node 486 to 154"
486,321,1,"undirected",162,208,"node 486 to 321"
486,410,1,"undirected",162,208,"node 486 to 410"
486,457,1,"undirected",162,208,"node 486 to 457"
487,3,1,"undirected",162,208,"node 487 to 3"
487,298,1,"undirected",162,208,"node 487 to 298"
487,527,1,"undirected",162,208,"node 487 to 527"
488,26,1,"undirected",162,208,"node 488 to 26"
488,321,1,"undirected",162,208,"node 488 to 321"
489,22,1,"undirected",163,208,"node 489 to 22"
489,59,1,"undirected",163,208,"node 489 to 59"
489,81,1,"undirected",163,208,"node 489 to 81"
489,129,1,"undirected",163,208,"node 489 to 129"
489,149,1,"undirected",163,208,"node 489 to 149"
489,304,1,"undirected",163,208,"node 489 to 304"
489,356,1,"undirected",163,208,"node 489 to 356"
490,21,1,"undirected",163,208,"node 490 to 21"
490,23,1,"undirected",163,208,"node 490 to 23"
490,89,1,"undirected",163,208,"node 490 to 89"
490,120,1,"undirected",163,208,"node 490 to 120"
490,139,1,"undirected",163,208,"node 490 to 139"
490,150,1,"undirected",163,208,"node 490 to 150"
491,2,1,"undirected",163,208,"node 491 to 2"
491,23,1,"undirected",163,208,"node 491 to 23"
491,118,1,"undirected",163,208,"node 491 to 118"
491,128,1,"undirected",163,208,"node 491 to 128"
491,182,1,"undirected",163,208,"node 491 to 182"
491,459,1,"undirected",163,208,"node 491 to 459"
491,569,1,"undirected",163,208,"node 491 to 569"
492,39,1,"undirected",164,208,"node 492 to 39"
492,182,1,"undirected",164,208,"node 492 to 182"
492,275,1,"undirected",164,208,"node 492 to 275"
492,317,1,"undirected",164,208,"node 492 to 317"
492,391,1,"undirected",164,208,"node 492 to 391"
492,472,1,"undirected",164,208,"node 492 to 472"
493,39,1,"undirected",164,208,"node 493 to 39"
493,126,1,"undirected",164,208,"node 493 to 126"
494,13,1,"undirected",164,208,"node 494 to 13"
494,146,1,"undirected",164,208,"node 494 to 146"
494,173,1,"undirected",164,208,"node 494 to 173"
494,264,1,"undirected",164,208,"node 494 to 264"
